-1, 0.0011975231168357184, 0.0001094652284039559, 0.00014520192128353012 
0, 0.0015749684450281458, 0.00016105866680976209, 0.0001812260191803095 
1, 0.0018756576326966123, 0.000205194288964649, 0.0002681098184577559 
2, 0.0021693794422129225, 0.00020259472004581242, 0.000256654619808869 
3, 0.0023742555528320332, 0.0003502310989185668, 0.0003450455390357865 
4, 0.002987103524379365, 0.00037803768793084327, 0.0004127103766375295 
5, 0.0022579344237337916, 0.00022770429544696422, 0.0002963148755579506 
6, 0.0031079274318194074, 0.00040103873849243066, 0.0003850739291595788 
7, 0.004633352594887329, 0.0005039874898544929, 0.00055935108432422 
8, 0.0049361657424777, 0.0005363910340663034, 0.0005546478261993937 
9, 0.004894251335541968, 0.0005195681072596003, 0.0005691611069694735 
10, 0.0036302077163648337, 0.0004154187117184709, 0.000488367002897323 
11, 0.004974850806838987, 0.0005292963527006337, 0.0005735002720823924 
12, 0.0054292476153798485, 0.0005561377661337857, 0.0005839265527205458 
13, 0.006092543778520334, 0.0006026896711779309, 0.0006946709895378333 
14, 0.008114772605778036, 0.0008308581170987737, 0.0006944051342219655 
15, 0.006768652165307136, 0.0006353374439806983, 0.000690068849418096 
16, 0.007140366435270605, 0.0006571719526328856, 0.0007052267256126288 
17, 0.007782154761539386, 0.0005842789028350512, 0.0005585572049449745 
18, 0.007513575849009755, 0.000662399971069521, 0.0006055538184109761 
