0, 0.11532186471020942, 0.01131801840580203, 0.011044395236241428 
1, 0.10092712014393226, 0.009127001265513884, 0.010514780611465588 
2, 0.1358722339262398, 0.011855553757488174, 0.0169710823831192 
3, 0.13875536776583974, 0.01129532071593703, 0.014244067111163522 
4, 0.13034894084471665, 0.012779083398279614, 0.018081884695069272 
5, 0.19820574738223887, 0.023811296440014063, 0.02472495514378531 
6, 0.13521532467190983, 0.012266235552131258, 0.01336587532492986 
7, 0.20630535489064528, 0.023775286525149264, 0.02671510526635254 
8, 0.35874770834160374, 0.03443478930336197, 0.036663570408712265 
9, 0.2755668859571334, 0.029059873562274463, 0.030877161457800617 
10, 0.30962398086138443, 0.031393579581467435, 0.033605434788487654 
11, 0.2363801841939308, 0.026695743611245104, 0.03110263214770287 
12, 0.2902816128297424, 0.028887583427489205, 0.033019148133582865 
13, 0.33971650174442175, 0.03551889346090564, 0.03556341722632711 
14, 0.3570002869632841, 0.034614124101727095, 0.03710234668739837 
15, 0.5386320863155467, 0.04740544706199096, 0.053831909686897994 
16, 0.48061585715563127, 0.04340056782532492, 0.04389392143528059 
17, 0.41199769788301993, 0.038229584319617094, 0.04103353113019742 
18, 0.45705637989435977, 0.040962197569394565, 0.04455449598988026 
19, 0.4898139176165925, 0.042527036254158046, 0.04556376002254542 
