1, 0.022058179035341872, 0.030358703958369104, 0.04204568371133524
2, 0.03417469567790871, 0.045485708249470146, 0.06145888363949945
3, 0.05580291226291492, 0.0731800151076539, 0.08686140038502073
4, 0.08342264348835593, 0.09743282822790286, 0.11126550104480704
5, 0.07534303533653183, 0.0886153451067484, 0.1038214309908334
6, 0.09817448464867036, 0.11238063853850808, 0.12911638054529567
7, 0.09238220072325717, 0.10601601626615391, 0.12129490041153669
8, 0.10701344319706699, 0.12193177839191817, 0.13699493406591975
9, 0.15651045443912862, 0.1735470400021291, 0.1914854429654643
10, 0.1517132785236506, 0.1673324980537649, 0.1834422599287082
11, 0.15353386237911806, 0.1715449348584714, 0.18872201434749492
12, 0.1135438172005444, 0.12825445460382118, 0.14531629608594498
13, 0.17926516611587553, 0.19685527404764927, 0.21548564235443535
14, 0.14272419622324747, 0.15981407638264586, 0.17676026997921443
15, 0.18804732640765404, 0.20792389158378086, 0.22637834334661172
16, 0.2201606028843007, 0.24432763908498464, 0.27687452220511954
17, 0.19690935819685218, 0.21759620776802927, 0.2359950157367966
18, 0.20921922148489436, 0.23016902415149768, 0.2520137771125917
19, 0.2038349549363854, 0.22208156118843536, 0.24031844719861797
20, 0.18763206305550006, 0.20850584241775477, 0.23166896179230298
